,Key,Profitability_data
1676,"dfs_hour_(15, 5)_MARSI-C_BIOCON",41.67
1677,"dfs_hour_(15, 5)_MARSI-UC1_BIOCON",23.08
1678,"dfs_hour_(15, 5)_MARSI-UC2_BIOCON",35.71
1679,"dfs_hour_(15, 5)_RSI_BIOCON",36.23
1680,"dfs_hour_(3, 1)_BB_BIOCON",34.27
1681,"dfs_hour_(3, 1)_BBRSI_BIOCON",35.68
1682,"dfs_hour_(3, 1)_BBRSI-UC_BIOCON",36.04
1683,"dfs_hour_(3, 1)_MA_BIOCON",34.44
1684,"dfs_hour_(3, 1)_MARSI-C_BIOCON",46.15
1685,"dfs_hour_(3, 1)_MARSI-UC1_BIOCON",52.94
1686,"dfs_hour_(3, 1)_MARSI-UC2_BIOCON",38.89
1687,"dfs_hour_(3, 1)_RSI_BIOCON",30.95
1688,"dfs_hour_(30, 10)_BB_BIOCON",40.91
1689,"dfs_hour_(30, 10)_BBRSI_BIOCON",40.0
1690,"dfs_hour_(30, 10)_BBRSI-UC_BIOCON",40.91
1691,"dfs_hour_(30, 10)_MA_BIOCON",44.44
1692,"dfs_hour_(30, 10)_MARSI-C_BIOCON",42.86
1693,"dfs_hour_(30, 10)_MARSI-UC1_BIOCON",40.0
1694,"dfs_hour_(30, 10)_MARSI-UC2_BIOCON",38.46
1695,"dfs_hour_(30, 10)_RSI_BIOCON",45.45
1696,"dfs_38minute_(1, 0.33)_BB_BIOCON",32.93
1697,"dfs_38minute_(1, 0.33)_BBRSI_BIOCON",32.22
1698,"dfs_38minute_(1, 0.33)_BBRSI-UC_BIOCON",32.71
1699,"dfs_38minute_(1, 0.33)_MA_BIOCON",35.35
1700,"dfs_38minute_(1, 0.33)_MARSI-C_BIOCON",36.84
1701,"dfs_38minute_(1, 0.33)_MARSI-UC1_BIOCON",25.0
1702,"dfs_38minute_(1, 0.33)_MARSI-UC2_BIOCON",32.76
1703,"dfs_38minute_(1, 0.33)_RSI_BIOCON",31.29
1704,"dfs_38minute_(15, 5)_BB_BIOCON",39.68
1705,"dfs_38minute_(15, 5)_BBRSI_BIOCON",40.32
1706,"dfs_38minute_(15, 5)_BBRSI-UC_BIOCON",40.98
1707,"dfs_38minute_(15, 5)_MA_BIOCON",33.93
1708,"dfs_38minute_(15, 5)_MARSI-C_BIOCON",6.25
1709,"dfs_38minute_(15, 5)_MARSI-UC1_BIOCON",27.27
1710,"dfs_38minute_(15, 5)_MARSI-UC2_BIOCON",37.5
1711,"dfs_38minute_(15, 5)_RSI_BIOCON",32.05
1712,"dfs_38minute_(3, 1)_BB_BIOCON",33.51
1713,"dfs_38minute_(3, 1)_BBRSI_BIOCON",33.45
1714,"dfs_38minute_(3, 1)_BBRSI-UC_BIOCON",33.68
1715,"dfs_38minute_(3, 1)_MA_BIOCON",35.71
1716,"dfs_38minute_(3, 1)_MARSI-C_BIOCON",22.22
1717,"dfs_38minute_(3, 1)_MARSI-UC1_BIOCON",33.33
1718,"dfs_38minute_(3, 1)_MARSI-UC2_BIOCON",33.96
1719,"dfs_38minute_(3, 1)_RSI_BIOCON",34.11
1720,"dfs_38minute_(30, 10)_BB_BIOCON",40.91
1721,"dfs_38minute_(30, 10)_BBRSI_BIOCON",42.11
1722,"dfs_38minute_(30, 10)_BBRSI-UC_BIOCON",40.91
1723,"dfs_38minute_(30, 10)_MA_BIOCON",37.5
1724,"dfs_38minute_(30, 10)_MARSI-C_BIOCON",9.09
1725,"dfs_38minute_(30, 10)_MARSI-UC1_BIOCON",22.22
1726,"dfs_38minute_(30, 10)_MARSI-UC2_BIOCON",41.18
1727,"dfs_38minute_(30, 10)_RSI_BIOCON",41.67
1728,"dfs_day_(1, 0.33)_BB_BOSCHLTD",39.71
1729,"dfs_day_(1, 0.33)_BBRSI_BOSCHLTD",44.9
1730,"dfs_day_(1, 0.33)_BBRSI-UC_BOSCHLTD",39.71
1731,"dfs_day_(1, 0.33)_MA_BOSCHLTD",40.0
1732,"dfs_day_(1, 0.33)_MARSI-C_BOSCHLTD",50.0
1733,"dfs_day_(1, 0.33)_MARSI-UC1_BOSCHLTD",25.0
1734,"dfs_day_(1, 0.33)_MARSI-UC2_BOSCHLTD",16.67
1735,"dfs_day_(1, 0.33)_RSI_BOSCHLTD",52.03
1736,"dfs_day_(15, 5)_BB_BOSCHLTD",18.18
1737,"dfs_day_(15, 5)_BBRSI_BOSCHLTD",17.24
1738,"dfs_day_(15, 5)_BBRSI-UC_BOSCHLTD",18.75
1739,"dfs_day_(15, 5)_MA_BOSCHLTD",29.41
1740,"dfs_day_(15, 5)_MARSI-C_BOSCHLTD",25.0
1741,"dfs_day_(15, 5)_MARSI-UC1_BOSCHLTD",25.0
1742,"dfs_day_(15, 5)_MARSI-UC2_BOSCHLTD",16.67
1743,"dfs_day_(15, 5)_RSI_BOSCHLTD",26.83
1744,"dfs_day_(3, 1)_BB_BOSCHLTD",30.65
1745,"dfs_day_(3, 1)_BBRSI_BOSCHLTD",37.78
1746,"dfs_day_(3, 1)_BBRSI-UC_BOSCHLTD",30.65
1747,"dfs_day_(3, 1)_MA_BOSCHLTD",21.05
1748,"dfs_day_(3, 1)_MARSI-C_BOSCHLTD",25.0
1749,"dfs_day_(3, 1)_MARSI-UC1_BOSCHLTD",25.0
1750,"dfs_day_(3, 1)_MARSI-UC2_BOSCHLTD",16.67
1751,"dfs_day_(3, 1)_RSI_BOSCHLTD",40.23
1752,"dfs_day_(30, 10)_BB_BOSCHLTD",26.67
1753,"dfs_day_(30, 10)_BBRSI_BOSCHLTD",25.0
1754,"dfs_day_(30, 10)_BBRSI-UC_BOSCHLTD",26.67
1755,"dfs_day_(30, 10)_MA_BOSCHLTD",22.22
1756,"dfs_day_(30, 10)_MARSI-C_BOSCHLTD",33.33
1757,"dfs_day_(30, 10)_MARSI-UC1_BOSCHLTD",0.0
1758,"dfs_day_(30, 10)_MARSI-UC2_BOSCHLTD",0.0
1759,"dfs_day_(30, 10)_RSI_BOSCHLTD",27.78
1760,"dfs_hour_(1, 0.33)_BB_BOSCHLTD",35.82
1761,"dfs_hour_(1, 0.33)_BBRSI_BOSCHLTD",35.35
1762,"dfs_hour_(1, 0.33)_BBRSI-UC_BOSCHLTD",36.77
1763,"dfs_hour_(1, 0.33)_MA_BOSCHLTD",36.36
1764,"dfs_hour_(1, 0.33)_MARSI-C_BOSCHLTD",36.36
1765,"dfs_hour_(1, 0.33)_MARSI-UC1_BOSCHLTD",25.0
1766,"dfs_hour_(1, 0.33)_MARSI-UC2_BOSCHLTD",16.0
1767,"dfs_hour_(1, 0.33)_RSI_BOSCHLTD",33.57
1768,"dfs_hour_(15, 5)_BB_BOSCHLTD",25.35
1769,"dfs_hour_(15, 5)_BBRSI_BOSCHLTD",24.66
1770,"dfs_hour_(15, 5)_BBRSI-UC_BOSCHLTD",26.03
1771,"dfs_hour_(15, 5)_MA_BOSCHLTD",22.81
1772,"dfs_hour_(15, 5)_MARSI-C_BOSCHLTD",30.0
1773,"dfs_hour_(15, 5)_MARSI-UC1_BOSCHLTD",0.0
1774,"dfs_hour_(15, 5)_MARSI-UC2_BOSCHLTD",10.53
1775,"dfs_hour_(15, 5)_RSI_BOSCHLTD",25.68
1776,"dfs_hour_(3, 1)_BB_BOSCHLTD",30.0
1777,"dfs_hour_(3, 1)_BBRSI_BOSCHLTD",28.75
1778,"dfs_hour_(3, 1)_BBRSI-UC_BOSCHLTD",30.74
1779,"dfs_hour_(3, 1)_MA_BOSCHLTD",28.08
1780,"dfs_hour_(3, 1)_MARSI-C_BOSCHLTD",36.36
1781,"dfs_hour_(3, 1)_MARSI-UC1_BOSCHLTD",37.5
1782,"dfs_hour_(3, 1)_MARSI-UC2_BOSCHLTD",15.0
1783,"dfs_hour_(3, 1)_RSI_BOSCHLTD",27.38
1784,"dfs_hour_(30, 10)_BB_BOSCHLTD",26.09
1785,"dfs_hour_(30, 10)_BBRSI_BOSCHLTD",22.22
1786,"dfs_hour_(30, 10)_BBRSI-UC_BOSCHLTD",26.09
1787,"dfs_hour_(30, 10)_MA_BOSCHLTD",19.05
1788,"dfs_hour_(30, 10)_MARSI-C_BOSCHLTD",0.0
1789,"dfs_hour_(30, 10)_MARSI-UC1_BOSCHLTD",0.0
1790,"dfs_hour_(30, 10)_MARSI-UC2_BOSCHLTD",16.67
1791,"dfs_hour_(30, 10)_RSI_BOSCHLTD",18.75
1792,"dfs_38minute_(1, 0.33)_BB_BOSCHLTD",30.38
1793,"dfs_38minute_(1, 0.33)_BBRSI_BOSCHLTD",33.17
1794,"dfs_38minute_(1, 0.33)_BBRSI-UC_BOSCHLTD",29.72
1795,"dfs_38minute_(1, 0.33)_MA_BOSCHLTD",35.32
1796,"dfs_38minute_(1, 0.33)_MARSI-C_BOSCHLTD",28.0
1797,"dfs_38minute_(1, 0.33)_MARSI-UC1_BOSCHLTD",27.78
1798,"dfs_38minute_(1, 0.33)_MARSI-UC2_BOSCHLTD",46.15
1799,"dfs_38minute_(1, 0.33)_RSI_BOSCHLTD",31.3
1800,"dfs_38minute_(15, 5)_BB_BOSCHLTD",24.29
1801,"dfs_38minute_(15, 5)_BBRSI_BOSCHLTD",21.74
1802,"dfs_38minute_(15, 5)_BBRSI-UC_BOSCHLTD",23.19
1803,"dfs_38minute_(15, 5)_MA_BOSCHLTD",25.42
1804,"dfs_38minute_(15, 5)_MARSI-C_BOSCHLTD",31.25
1805,"dfs_38minute_(15, 5)_MARSI-UC1_BOSCHLTD",26.67
1806,"dfs_38minute_(15, 5)_MARSI-UC2_BOSCHLTD",25.0
1807,"dfs_38minute_(15, 5)_RSI_BOSCHLTD",22.78
1808,"dfs_38minute_(3, 1)_BB_BOSCHLTD",23.95
1809,"dfs_38minute_(3, 1)_BBRSI_BOSCHLTD",25.8
1810,"dfs_38minute_(3, 1)_BBRSI-UC_BOSCHLTD",24.53
1811,"dfs_38minute_(3, 1)_MA_BOSCHLTD",34.24
1812,"dfs_38minute_(3, 1)_MARSI-C_BOSCHLTD",30.43
1813,"dfs_38minute_(3, 1)_MARSI-UC1_BOSCHLTD",31.25
1814,"dfs_38minute_(3, 1)_MARSI-UC2_BOSCHLTD",37.21
1815,"dfs_38minute_(3, 1)_RSI_BOSCHLTD",27.15
1816,"dfs_38minute_(30, 10)_BB_BOSCHLTD",25.0
1817,"dfs_38minute_(30, 10)_BBRSI_BOSCHLTD",25.0
1818,"dfs_38minute_(30, 10)_BBRSI-UC_BOSCHLTD",25.93
1819,"dfs_38minute_(30, 10)_MA_BOSCHLTD",22.22
1820,"dfs_38minute_(30, 10)_MARSI-C_BOSCHLTD",11.11
1821,"dfs_38minute_(30, 10)_MARSI-UC1_BOSCHLTD",20.0
1822,"dfs_38minute_(30, 10)_MARSI-UC2_BOSCHLTD",25.0
1823,"dfs_38minute_(30, 10)_RSI_BOSCHLTD",23.33
1824,"dfs_day_(1, 0.33)_BB_BPCL",43.1
1825,"dfs_day_(1, 0.33)_BBRSI_BPCL",47.22
1826,"dfs_day_(1, 0.33)_BBRSI-UC_BPCL",45.61
1827,"dfs_day_(1, 0.33)_MA_BPCL",60.0
1828,"dfs_day_(1, 0.33)_MARSI-C_BPCL",100.0
1829,"dfs_day_(1, 0.33)_MARSI-UC1_BPCL",100.0
1830,"dfs_day_(1, 0.33)_MARSI-UC2_BPCL",66.67
1831,"dfs_day_(1, 0.33)_RSI_BPCL",43.48
1832,"dfs_day_(15, 5)_BB_BPCL",38.89
1833,"dfs_day_(15, 5)_BBRSI_BPCL",41.67
1834,"dfs_day_(15, 5)_BBRSI-UC_BPCL",38.89
1835,"dfs_day_(15, 5)_MA_BPCL",33.33
1836,"dfs_day_(15, 5)_MARSI-C_BPCL",100.0
1837,"dfs_day_(15, 5)_MARSI-UC1_BPCL",0.0
1838,"dfs_day_(15, 5)_MARSI-UC2_BPCL",0.0
1839,"dfs_day_(15, 5)_RSI_BPCL",29.73
1840,"dfs_day_(3, 1)_BB_BPCL",41.07
1841,"dfs_day_(3, 1)_BBRSI_BPCL",47.22
1842,"dfs_day_(3, 1)_BBRSI-UC_BPCL",41.07
1843,"dfs_day_(3, 1)_MA_BPCL",40.0
1844,"dfs_day_(3, 1)_MARSI-C_BPCL",0.0
1845,"dfs_day_(3, 1)_MARSI-UC1_BPCL",100.0
1846,"dfs_day_(3, 1)_MARSI-UC2_BPCL",66.67
1847,"dfs_day_(3, 1)_RSI_BPCL",37.35
1848,"dfs_day_(30, 10)_BB_BPCL",40.91
1849,"dfs_day_(30, 10)_BBRSI_BPCL",40.0
1850,"dfs_day_(30, 10)_BBRSI-UC_BPCL",38.1
1851,"dfs_day_(30, 10)_MA_BPCL",20.0
1852,"dfs_day_(30, 10)_MARSI-C_BPCL",100.0
1853,"dfs_day_(30, 10)_MARSI-UC1_BPCL",0.0
1854,"dfs_day_(30, 10)_MARSI-UC2_BPCL",0.0
1855,"dfs_day_(30, 10)_RSI_BPCL",33.33
1856,"dfs_hour_(1, 0.33)_BB_BPCL",32.8
1857,"dfs_hour_(1, 0.33)_BBRSI_BPCL",30.8
1858,"dfs_hour_(1, 0.33)_BBRSI-UC_BPCL",33.15
1859,"dfs_hour_(1, 0.33)_MA_BPCL",38.61
1860,"dfs_hour_(1, 0.33)_MARSI-C_BPCL",80.0
1861,"dfs_hour_(1, 0.33)_MARSI-UC1_BPCL",50.0
1862,"dfs_hour_(1, 0.33)_MARSI-UC2_BPCL",37.5
1863,"dfs_hour_(1, 0.33)_RSI_BPCL",35.61
1864,"dfs_hour_(15, 5)_BB_BPCL",29.73
1865,"dfs_hour_(15, 5)_BBRSI_BPCL",30.43
1866,"dfs_hour_(15, 5)_BBRSI-UC_BPCL",29.33
1867,"dfs_hour_(15, 5)_MA_BPCL",23.81
1868,"dfs_hour_(15, 5)_MARSI-C_BPCL",60.0
1869,"dfs_hour_(15, 5)_MARSI-UC1_BPCL",10.0
1870,"dfs_hour_(15, 5)_MARSI-UC2_BPCL",17.24
1871,"dfs_hour_(15, 5)_RSI_BPCL",31.52
1872,"dfs_hour_(3, 1)_BB_BPCL",27.97
1873,"dfs_hour_(3, 1)_BBRSI_BPCL",28.18
1874,"dfs_hour_(3, 1)_BBRSI-UC_BPCL",28.87
1875,"dfs_hour_(3, 1)_MA_BPCL",34.72
1876,"dfs_hour_(3, 1)_MARSI-C_BPCL",60.0
1877,"dfs_hour_(3, 1)_MARSI-UC1_BPCL",40.0
1878,"dfs_hour_(3, 1)_MARSI-UC2_BPCL",33.33
1879,"dfs_hour_(3, 1)_RSI_BPCL",31.4
1880,"dfs_hour_(30, 10)_BB_BPCL",27.59
1881,"dfs_hour_(30, 10)_BBRSI_BPCL",27.27
1882,"dfs_hour_(30, 10)_BBRSI-UC_BPCL",27.59
1883,"dfs_hour_(30, 10)_MA_BPCL",30.0
1884,"dfs_hour_(30, 10)_MARSI-C_BPCL",25.0
1885,"dfs_hour_(30, 10)_MARSI-UC1_BPCL",22.22
1886,"dfs_hour_(30, 10)_MARSI-UC2_BPCL",31.25
1887,"dfs_hour_(30, 10)_RSI_BPCL",33.33
1888,"dfs_38minute_(1, 0.33)_BB_BPCL",31.96
1889,"dfs_38minute_(1, 0.33)_BBRSI_BPCL",31.61
1890,"dfs_38minute_(1, 0.33)_BBRSI-UC_BPCL",32.24
1891,"dfs_38minute_(1, 0.33)_MA_BPCL",40.99
1892,"dfs_38minute_(1, 0.33)_MARSI-C_BPCL",45.45
1893,"dfs_38minute_(1, 0.33)_MARSI-UC1_BPCL",19.05
1894,"dfs_38minute_(1, 0.33)_MARSI-UC2_BPCL",21.15
1895,"dfs_38minute_(1, 0.33)_RSI_BPCL",35.0
1896,"dfs_38minute_(15, 5)_BB_BPCL",27.27
1897,"dfs_38minute_(15, 5)_BBRSI_BPCL",26.03
1898,"dfs_38minute_(15, 5)_BBRSI-UC_BPCL",28.57
1899,"dfs_38minute_(15, 5)_MA_BPCL",26.87
1900,"dfs_38minute_(15, 5)_MARSI-C_BPCL",27.78
1901,"dfs_38minute_(15, 5)_MARSI-UC1_BPCL",33.33
1902,"dfs_38minute_(15, 5)_MARSI-UC2_BPCL",29.03
1903,"dfs_38minute_(15, 5)_RSI_BPCL",30.59
1904,"dfs_38minute_(3, 1)_BB_BPCL",27.22
1905,"dfs_38minute_(3, 1)_BBRSI_BPCL",25.95
1906,"dfs_38minute_(3, 1)_BBRSI-UC_BPCL",28.06
1907,"dfs_38minute_(3, 1)_MA_BPCL",30.39
1908,"dfs_38minute_(3, 1)_MARSI-C_BPCL",27.27
1909,"dfs_38minute_(3, 1)_MARSI-UC1_BPCL",28.57
1910,"dfs_38minute_(3, 1)_MARSI-UC2_BPCL",29.79
1911,"dfs_38minute_(3, 1)_RSI_BPCL",31.95
1912,"dfs_38minute_(30, 10)_BB_BPCL",29.03
1913,"dfs_38minute_(30, 10)_BBRSI_BPCL",25.93
1914,"dfs_38minute_(30, 10)_BBRSI-UC_BPCL",29.03
1915,"dfs_38minute_(30, 10)_MA_BPCL",31.82
1916,"dfs_38minute_(30, 10)_MARSI-C_BPCL",38.46
1917,"dfs_38minute_(30, 10)_MARSI-UC1_BPCL",28.57
1918,"dfs_38minute_(30, 10)_MARSI-UC2_BPCL",26.67
1919,"dfs_38minute_(30, 10)_RSI_BPCL",30.77
1920,"dfs_day_(1, 0.33)_BB_BRITANNIA",45.61
1921,"dfs_day_(1, 0.33)_BBRSI_BRITANNIA",44.74
1922,"dfs_day_(1, 0.33)_BBRSI-UC_BRITANNIA",44.44
1923,"dfs_day_(1, 0.33)_MA_BRITANNIA",30.77
1924,"dfs_day_(1, 0.33)_MARSI-C_BRITANNIA",0.0
1925,"dfs_day_(1, 0.33)_MARSI-UC1_BRITANNIA",100.0
1926,"dfs_day_(1, 0.33)_MARSI-UC2_BRITANNIA",42.86
1927,"dfs_day_(1, 0.33)_RSI_BRITANNIA",47.31
1928,"dfs_day_(15, 5)_BB_BRITANNIA",34.78
1929,"dfs_day_(15, 5)_BBRSI_BRITANNIA",30.0
1930,"dfs_day_(15, 5)_BBRSI-UC_BRITANNIA",33.33
1931,"dfs_day_(15, 5)_MA_BRITANNIA",33.33
1932,"dfs_day_(15, 5)_MARSI-C_BRITANNIA",0.0
1933,"dfs_day_(15, 5)_MARSI-UC1_BRITANNIA",0.0
1934,"dfs_day_(15, 5)_MARSI-UC2_BRITANNIA",25.0
1935,"dfs_day_(15, 5)_RSI_BRITANNIA",33.33
1936,"dfs_day_(3, 1)_BB_BRITANNIA",37.25
1937,"dfs_day_(3, 1)_BBRSI_BRITANNIA",40.0
1938,"dfs_day_(3, 1)_BBRSI-UC_BRITANNIA",37.5
1939,"dfs_day_(3, 1)_MA_BRITANNIA",24.0
1940,"dfs_day_(3, 1)_MARSI-C_BRITANNIA",0.0
1941,"dfs_day_(3, 1)_MARSI-UC1_BRITANNIA",100.0
1942,"dfs_day_(3, 1)_MARSI-UC2_BRITANNIA",50.0
1943,"dfs_day_(3, 1)_RSI_BRITANNIA",42.65
1944,"dfs_day_(30, 10)_BB_BRITANNIA",35.71
1945,"dfs_day_(30, 10)_BBRSI_BRITANNIA",33.33
1946,"dfs_day_(30, 10)_BBRSI-UC_BRITANNIA",33.33
1947,"dfs_day_(30, 10)_MA_BRITANNIA",44.44
1948,"dfs_day_(30, 10)_MARSI-C_BRITANNIA",0.0
1949,"dfs_day_(30, 10)_MARSI-UC1_BRITANNIA",0.0
1950,"dfs_day_(30, 10)_MARSI-UC2_BRITANNIA",33.33
1951,"dfs_day_(30, 10)_RSI_BRITANNIA",35.71
1952,"dfs_hour_(1, 0.33)_BB_BRITANNIA",36.65
1953,"dfs_hour_(1, 0.33)_BBRSI_BRITANNIA",31.95
1954,"dfs_hour_(1, 0.33)_BBRSI-UC_BRITANNIA",35.48
1955,"dfs_hour_(1, 0.33)_MA_BRITANNIA",37.93
1956,"dfs_hour_(1, 0.33)_MARSI-C_BRITANNIA",77.78
1957,"dfs_hour_(1, 0.33)_MARSI-UC1_BRITANNIA",23.08
1958,"dfs_hour_(1, 0.33)_MARSI-UC2_BRITANNIA",28.26
1959,"dfs_hour_(1, 0.33)_RSI_BRITANNIA",34.75
1960,"dfs_hour_(15, 5)_BB_BRITANNIA",36.36
1961,"dfs_hour_(15, 5)_BBRSI_BRITANNIA",34.88
1962,"dfs_hour_(15, 5)_BBRSI-UC_BRITANNIA",36.36
1963,"dfs_hour_(15, 5)_MA_BRITANNIA",36.59
1964,"dfs_hour_(15, 5)_MARSI-C_BRITANNIA",57.14
1965,"dfs_hour_(15, 5)_MARSI-UC1_BRITANNIA",33.33
1966,"dfs_hour_(15, 5)_MARSI-UC2_BRITANNIA",37.5
1967,"dfs_hour_(15, 5)_RSI_BRITANNIA",37.25
1968,"dfs_hour_(3, 1)_BB_BRITANNIA",35.17
1969,"dfs_hour_(3, 1)_BBRSI_BRITANNIA",34.08
1970,"dfs_hour_(3, 1)_BBRSI-UC_BRITANNIA",34.93
1971,"dfs_hour_(3, 1)_MA_BRITANNIA",33.33
1972,"dfs_hour_(3, 1)_MARSI-C_BRITANNIA",66.67
1973,"dfs_hour_(3, 1)_MARSI-UC1_BRITANNIA",15.38
1974,"dfs_hour_(3, 1)_MARSI-UC2_BRITANNIA",35.0
1975,"dfs_hour_(3, 1)_RSI_BRITANNIA",32.41
1976,"dfs_hour_(30, 10)_BB_BRITANNIA",46.67
1977,"dfs_hour_(30, 10)_BBRSI_BRITANNIA",37.5
1978,"dfs_hour_(30, 10)_BBRSI-UC_BRITANNIA",46.67
1979,"dfs_hour_(30, 10)_MA_BRITANNIA",50.0
1980,"dfs_hour_(30, 10)_MARSI-C_BRITANNIA",20.0
1981,"dfs_hour_(30, 10)_MARSI-UC1_BRITANNIA",42.86
1982,"dfs_hour_(30, 10)_MARSI-UC2_BRITANNIA",38.46
1983,"dfs_hour_(30, 10)_RSI_BRITANNIA",50.0
1984,"dfs_38minute_(1, 0.33)_BB_BRITANNIA",37.92
1985,"dfs_38minute_(1, 0.33)_BBRSI_BRITANNIA",35.29
1986,"dfs_38minute_(1, 0.33)_BBRSI-UC_BRITANNIA",38.34
1987,"dfs_38minute_(1, 0.33)_MA_BRITANNIA",31.75
1988,"dfs_38minute_(1, 0.33)_MARSI-C_BRITANNIA",27.27
1989,"dfs_38minute_(1, 0.33)_MARSI-UC1_BRITANNIA",41.18
1990,"dfs_38minute_(1, 0.33)_MARSI-UC2_BRITANNIA",43.86
1991,"dfs_38minute_(1, 0.33)_RSI_BRITANNIA",35.73
1992,"dfs_38minute_(15, 5)_BB_BRITANNIA",37.93
1993,"dfs_38minute_(15, 5)_BBRSI_BRITANNIA",35.19
1994,"dfs_38minute_(15, 5)_BBRSI-UC_BRITANNIA",37.93
1995,"dfs_38minute_(15, 5)_MA_BRITANNIA",34.88
1996,"dfs_38minute_(15, 5)_MARSI-C_BRITANNIA",37.5
1997,"dfs_38minute_(15, 5)_MARSI-UC1_BRITANNIA",28.57
1998,"dfs_38minute_(15, 5)_MARSI-UC2_BRITANNIA",38.46
1999,"dfs_38minute_(15, 5)_RSI_BRITANNIA",40.68
2000,"dfs_38minute_(3, 1)_BB_BRITANNIA",35.28
2001,"dfs_38minute_(3, 1)_BBRSI_BRITANNIA",35.18
2002,"dfs_38minute_(3, 1)_BBRSI-UC_BRITANNIA",36.99
2003,"dfs_38minute_(3, 1)_MA_BRITANNIA",32.96
2004,"dfs_38minute_(3, 1)_MARSI-C_BRITANNIA",36.36
2005,"dfs_38minute_(3, 1)_MARSI-UC1_BRITANNIA",26.67
2006,"dfs_38minute_(3, 1)_MARSI-UC2_BRITANNIA",37.5
2007,"dfs_38minute_(3, 1)_RSI_BRITANNIA",33.1
2008,"dfs_38minute_(30, 10)_BB_BRITANNIA",46.67
2009,"dfs_38minute_(30, 10)_BBRSI_BRITANNIA",42.11
2010,"dfs_38minute_(30, 10)_BBRSI-UC_BRITANNIA",46.67
2011,"dfs_38minute_(30, 10)_MA_BRITANNIA",46.67
2012,"dfs_38minute_(30, 10)_MARSI-C_BRITANNIA",83.33
2013,"dfs_38minute_(30, 10)_MARSI-UC1_BRITANNIA",44.44
2014,"dfs_38minute_(30, 10)_MARSI-UC2_BRITANNIA",36.36
2015,"dfs_38minute_(30, 10)_RSI_BRITANNIA",44.44
2016,"dfs_day_(1, 0.33)_BB_CHOLAFIN",52.73
2017,"dfs_day_(1, 0.33)_BBRSI_CHOLAFIN",47.37
2018,"dfs_day_(1, 0.33)_BBRSI-UC_CHOLAFIN",51.85
2019,"dfs_day_(1, 0.33)_MA_CHOLAFIN",57.89
2020,"dfs_day_(1, 0.33)_MARSI-C_CHOLAFIN",100.0
2021,"dfs_day_(1, 0.33)_MARSI-UC1_CHOLAFIN",0.0
2022,"dfs_day_(1, 0.33)_MARSI-UC2_CHOLAFIN",42.86
2023,"dfs_day_(1, 0.33)_RSI_CHOLAFIN",48.86
2024,"dfs_day_(15, 5)_BB_CHOLAFIN",50.0
2025,"dfs_day_(15, 5)_BBRSI_CHOLAFIN",44.0
2026,"dfs_day_(15, 5)_BBRSI-UC_CHOLAFIN",50.0
2027,"dfs_day_(15, 5)_MA_CHOLAFIN",43.75
2028,"dfs_day_(15, 5)_MARSI-C_CHOLAFIN",50.0
2029,"dfs_day_(15, 5)_MARSI-UC1_CHOLAFIN",0.0
2030,"dfs_day_(15, 5)_MARSI-UC2_CHOLAFIN",20.0
2031,"dfs_day_(15, 5)_RSI_CHOLAFIN",38.89
2032,"dfs_day_(3, 1)_BB_CHOLAFIN",42.0
2033,"dfs_day_(3, 1)_BBRSI_CHOLAFIN",36.11
2034,"dfs_day_(3, 1)_BBRSI-UC_CHOLAFIN",40.82
2035,"dfs_day_(3, 1)_MA_CHOLAFIN",38.89
2036,"dfs_day_(3, 1)_MARSI-C_CHOLAFIN",50.0
2037,"dfs_day_(3, 1)_MARSI-UC1_CHOLAFIN",0.0
2038,"dfs_day_(3, 1)_MARSI-UC2_CHOLAFIN",42.86
2039,"dfs_day_(3, 1)_RSI_CHOLAFIN",43.84
2040,"dfs_day_(30, 10)_BB_CHOLAFIN",44.44
2041,"dfs_day_(30, 10)_BBRSI_CHOLAFIN",41.18
2042,"dfs_day_(30, 10)_BBRSI-UC_CHOLAFIN",44.44
2043,"dfs_day_(30, 10)_MA_CHOLAFIN",50.0
2044,"dfs_day_(30, 10)_MARSI-C_CHOLAFIN",50.0
2045,"dfs_day_(30, 10)_MARSI-UC1_CHOLAFIN",0.0
2046,"dfs_day_(30, 10)_MARSI-UC2_CHOLAFIN",50.0
2047,"dfs_day_(30, 10)_RSI_CHOLAFIN",40.91
2048,"dfs_hour_(1, 0.33)_BB_CHOLAFIN",42.09
2049,"dfs_hour_(1, 0.33)_BBRSI_CHOLAFIN",42.58
2050,"dfs_hour_(1, 0.33)_BBRSI-UC_CHOLAFIN",42.62
2051,"dfs_hour_(1, 0.33)_MA_CHOLAFIN",34.12
2052,"dfs_hour_(1, 0.33)_MARSI-C_CHOLAFIN",22.22
2053,"dfs_hour_(1, 0.33)_MARSI-UC1_CHOLAFIN",33.33
2054,"dfs_hour_(1, 0.33)_MARSI-UC2_CHOLAFIN",31.82
2055,"dfs_hour_(1, 0.33)_RSI_CHOLAFIN",40.63
2056,"dfs_hour_(15, 5)_BB_CHOLAFIN",36.47
2057,"dfs_hour_(15, 5)_BBRSI_CHOLAFIN",33.77
2058,"dfs_hour_(15, 5)_BBRSI-UC_CHOLAFIN",35.71
2059,"dfs_hour_(15, 5)_MA_CHOLAFIN",40.0
2060,"dfs_hour_(15, 5)_MARSI-C_CHOLAFIN",25.0
2061,"dfs_hour_(15, 5)_MARSI-UC1_CHOLAFIN",25.0
2062,"dfs_hour_(15, 5)_MARSI-UC2_CHOLAFIN",39.29
