,Key,Entry_data
3030,"dfs_hour_(3, 1)_MARSI-UC2_GAIL",32
3031,"dfs_hour_(3, 1)_RSI_GAIL",447
3032,"dfs_hour_(30, 10)_BB_GAIL",21
3033,"dfs_hour_(30, 10)_BBRSI_GAIL",21
3034,"dfs_hour_(30, 10)_BBRSI-UC_GAIL",21
3035,"dfs_hour_(30, 10)_MA_GAIL",17
3036,"dfs_hour_(30, 10)_MARSI-C_GAIL",4
3037,"dfs_hour_(30, 10)_MARSI-UC1_GAIL",5
3038,"dfs_hour_(30, 10)_MARSI-UC2_GAIL",15
3039,"dfs_hour_(30, 10)_RSI_GAIL",21
3040,"dfs_38minute_(1, 0.33)_BB_GAIL",537
3041,"dfs_38minute_(1, 0.33)_BBRSI_GAIL",380
3042,"dfs_38minute_(1, 0.33)_BBRSI-UC_GAIL",515
3043,"dfs_38minute_(1, 0.33)_MA_GAIL",220
3044,"dfs_38minute_(1, 0.33)_MARSI-C_GAIL",21
3045,"dfs_38minute_(1, 0.33)_MARSI-UC1_GAIL",15
3046,"dfs_38minute_(1, 0.33)_MARSI-UC2_GAIL",41
3047,"dfs_38minute_(1, 0.33)_RSI_GAIL",909
3048,"dfs_38minute_(15, 5)_BB_GAIL",79
3049,"dfs_38minute_(15, 5)_BBRSI_GAIL",72
3050,"dfs_38minute_(15, 5)_BBRSI-UC_GAIL",71
3051,"dfs_38minute_(15, 5)_MA_GAIL",65
3052,"dfs_38minute_(15, 5)_MARSI-C_GAIL",18
3053,"dfs_38minute_(15, 5)_MARSI-UC1_GAIL",12
3054,"dfs_38minute_(15, 5)_MARSI-UC2_GAIL",25
3055,"dfs_38minute_(15, 5)_RSI_GAIL",86
3056,"dfs_38minute_(3, 1)_BB_GAIL",402
3057,"dfs_38minute_(3, 1)_BBRSI_GAIL",304
3058,"dfs_38minute_(3, 1)_BBRSI-UC_GAIL",390
3059,"dfs_38minute_(3, 1)_MA_GAIL",193
3060,"dfs_38minute_(3, 1)_MARSI-C_GAIL",21
3061,"dfs_38minute_(3, 1)_MARSI-UC1_GAIL",15
3062,"dfs_38minute_(3, 1)_MARSI-UC2_GAIL",40
3063,"dfs_38minute_(3, 1)_RSI_GAIL",566
3064,"dfs_38minute_(30, 10)_BB_GAIL",26
3065,"dfs_38minute_(30, 10)_BBRSI_GAIL",22
3066,"dfs_38minute_(30, 10)_BBRSI-UC_GAIL",26
3067,"dfs_38minute_(30, 10)_MA_GAIL",24
3068,"dfs_38minute_(30, 10)_MARSI-C_GAIL",12
3069,"dfs_38minute_(30, 10)_MARSI-UC1_GAIL",8
3070,"dfs_38minute_(30, 10)_MARSI-UC2_GAIL",12
3071,"dfs_38minute_(30, 10)_RSI_GAIL",25
3072,"dfs_day_(1, 0.33)_BB_GLAND",16
3073,"dfs_day_(1, 0.33)_BBRSI_GLAND",8
3074,"dfs_day_(1, 0.33)_BBRSI-UC_GLAND",15
3075,"dfs_day_(1, 0.33)_MA_GLAND",1
3076,"dfs_day_(1, 0.33)_MARSI-C_GLAND",0
3077,"dfs_day_(1, 0.33)_MARSI-UC1_GLAND",0
3078,"dfs_day_(1, 0.33)_MARSI-UC2_GLAND",0
3079,"dfs_day_(1, 0.33)_RSI_GLAND",23
3080,"dfs_day_(15, 5)_BB_GLAND",8
3081,"dfs_day_(15, 5)_BBRSI_GLAND",5
3082,"dfs_day_(15, 5)_BBRSI-UC_GLAND",8
3083,"dfs_day_(15, 5)_MA_GLAND",1
3084,"dfs_day_(15, 5)_MARSI-C_GLAND",0
3085,"dfs_day_(15, 5)_MARSI-UC1_GLAND",0
3086,"dfs_day_(15, 5)_MARSI-UC2_GLAND",0
3087,"dfs_day_(15, 5)_RSI_GLAND",10
3088,"dfs_day_(3, 1)_BB_GLAND",14
3089,"dfs_day_(3, 1)_BBRSI_GLAND",8
3090,"dfs_day_(3, 1)_BBRSI-UC_GLAND",14
3091,"dfs_day_(3, 1)_MA_GLAND",1
3092,"dfs_day_(3, 1)_MARSI-C_GLAND",0
3093,"dfs_day_(3, 1)_MARSI-UC1_GLAND",0
3094,"dfs_day_(3, 1)_MARSI-UC2_GLAND",0
3095,"dfs_day_(3, 1)_RSI_GLAND",20
3096,"dfs_day_(30, 10)_BB_GLAND",4
3097,"dfs_day_(30, 10)_BBRSI_GLAND",4
3098,"dfs_day_(30, 10)_BBRSI-UC_GLAND",4
3099,"dfs_day_(30, 10)_MA_GLAND",1
3100,"dfs_day_(30, 10)_MARSI-C_GLAND",0
3101,"dfs_day_(30, 10)_MARSI-UC1_GLAND",0
3102,"dfs_day_(30, 10)_MARSI-UC2_GLAND",0
3103,"dfs_day_(30, 10)_RSI_GLAND",4
3104,"dfs_hour_(1, 0.33)_BB_GLAND",96
3105,"dfs_hour_(1, 0.33)_BBRSI_GLAND",65
3106,"dfs_hour_(1, 0.33)_BBRSI-UC_GLAND",93
3107,"dfs_hour_(1, 0.33)_MA_GLAND",40
3108,"dfs_hour_(1, 0.33)_MARSI-C_GLAND",5
3109,"dfs_hour_(1, 0.33)_MARSI-UC1_GLAND",8
3110,"dfs_hour_(1, 0.33)_MARSI-UC2_GLAND",15
3111,"dfs_hour_(1, 0.33)_RSI_GLAND",195
3112,"dfs_hour_(15, 5)_BB_GLAND",20
3113,"dfs_hour_(15, 5)_BBRSI_GLAND",20
3114,"dfs_hour_(15, 5)_BBRSI-UC_GLAND",20
3115,"dfs_hour_(15, 5)_MA_GLAND",17
3116,"dfs_hour_(15, 5)_MARSI-C_GLAND",5
3117,"dfs_hour_(15, 5)_MARSI-UC1_GLAND",6
3118,"dfs_hour_(15, 5)_MARSI-UC2_GLAND",9
3119,"dfs_hour_(15, 5)_RSI_GLAND",18
3120,"dfs_hour_(3, 1)_BB_GLAND",75
3121,"dfs_hour_(3, 1)_BBRSI_GLAND",53
3122,"dfs_hour_(3, 1)_BBRSI-UC_GLAND",73
3123,"dfs_hour_(3, 1)_MA_GLAND",38
3124,"dfs_hour_(3, 1)_MARSI-C_GLAND",5
3125,"dfs_hour_(3, 1)_MARSI-UC1_GLAND",7
3126,"dfs_hour_(3, 1)_MARSI-UC2_GLAND",14
3127,"dfs_hour_(3, 1)_RSI_GLAND",128
3128,"dfs_hour_(30, 10)_BB_GLAND",9
3129,"dfs_hour_(30, 10)_BBRSI_GLAND",8
3130,"dfs_hour_(30, 10)_BBRSI-UC_GLAND",9
3131,"dfs_hour_(30, 10)_MA_GLAND",10
3132,"dfs_hour_(30, 10)_MARSI-C_GLAND",3
3133,"dfs_hour_(30, 10)_MARSI-UC1_GLAND",4
3134,"dfs_hour_(30, 10)_MARSI-UC2_GLAND",5
3135,"dfs_hour_(30, 10)_RSI_GLAND",8
3136,"dfs_38minute_(1, 0.33)_BB_GLAND",129
3137,"dfs_38minute_(1, 0.33)_BBRSI_GLAND",105
3138,"dfs_38minute_(1, 0.33)_BBRSI-UC_GLAND",127
3139,"dfs_38minute_(1, 0.33)_MA_GLAND",48
3140,"dfs_38minute_(1, 0.33)_MARSI-C_GLAND",5
3141,"dfs_38minute_(1, 0.33)_MARSI-UC1_GLAND",6
3142,"dfs_38minute_(1, 0.33)_MARSI-UC2_GLAND",18
3143,"dfs_38minute_(1, 0.33)_RSI_GLAND",259
3144,"dfs_38minute_(15, 5)_BB_GLAND",24
3145,"dfs_38minute_(15, 5)_BBRSI_GLAND",24
3146,"dfs_38minute_(15, 5)_BBRSI-UC_GLAND",23
3147,"dfs_38minute_(15, 5)_MA_GLAND",21
3148,"dfs_38minute_(15, 5)_MARSI-C_GLAND",5
3149,"dfs_38minute_(15, 5)_MARSI-UC1_GLAND",5
3150,"dfs_38minute_(15, 5)_MARSI-UC2_GLAND",11
3151,"dfs_38minute_(15, 5)_RSI_GLAND",24
3152,"dfs_38minute_(3, 1)_BB_GLAND",104
3153,"dfs_38minute_(3, 1)_BBRSI_GLAND",88
3154,"dfs_38minute_(3, 1)_BBRSI-UC_GLAND",103
3155,"dfs_38minute_(3, 1)_MA_GLAND",47
3156,"dfs_38minute_(3, 1)_MARSI-C_GLAND",5
3157,"dfs_38minute_(3, 1)_MARSI-UC1_GLAND",6
3158,"dfs_38minute_(3, 1)_MARSI-UC2_GLAND",16
3159,"dfs_38minute_(3, 1)_RSI_GLAND",175
3160,"dfs_38minute_(30, 10)_BB_GLAND",11
3161,"dfs_38minute_(30, 10)_BBRSI_GLAND",11
3162,"dfs_38minute_(30, 10)_BBRSI-UC_GLAND",11
3163,"dfs_38minute_(30, 10)_MA_GLAND",10
3164,"dfs_38minute_(30, 10)_MARSI-C_GLAND",4
3165,"dfs_38minute_(30, 10)_MARSI-UC1_GLAND",4
3166,"dfs_38minute_(30, 10)_MARSI-UC2_GLAND",5
3167,"dfs_38minute_(30, 10)_RSI_GLAND",10
3168,"dfs_day_(1, 0.33)_BB_GODREJCP",41
3169,"dfs_day_(1, 0.33)_BBRSI_GODREJCP",27
3170,"dfs_day_(1, 0.33)_BBRSI-UC_GODREJCP",40
3171,"dfs_day_(1, 0.33)_MA_GODREJCP",19
3172,"dfs_day_(1, 0.33)_MARSI-C_GODREJCP",0
3173,"dfs_day_(1, 0.33)_MARSI-UC1_GODREJCP",1
3174,"dfs_day_(1, 0.33)_MARSI-UC2_GODREJCP",6
3175,"dfs_day_(1, 0.33)_RSI_GODREJCP",86
3176,"dfs_day_(15, 5)_BB_GODREJCP",24
3177,"dfs_day_(15, 5)_BBRSI_GODREJCP",17
3178,"dfs_day_(15, 5)_BBRSI-UC_GODREJCP",24
3179,"dfs_day_(15, 5)_MA_GODREJCP",15
3180,"dfs_day_(15, 5)_MARSI-C_GODREJCP",0
3181,"dfs_day_(15, 5)_MARSI-UC1_GODREJCP",1
3182,"dfs_day_(15, 5)_MARSI-UC2_GODREJCP",5
3183,"dfs_day_(15, 5)_RSI_GODREJCP",31
3184,"dfs_day_(3, 1)_BB_GODREJCP",37
3185,"dfs_day_(3, 1)_BBRSI_GODREJCP",25
3186,"dfs_day_(3, 1)_BBRSI-UC_GODREJCP",36
3187,"dfs_day_(3, 1)_MA_GODREJCP",19
3188,"dfs_day_(3, 1)_MARSI-C_GODREJCP",0
3189,"dfs_day_(3, 1)_MARSI-UC1_GODREJCP",1
3190,"dfs_day_(3, 1)_MARSI-UC2_GODREJCP",6
3191,"dfs_day_(3, 1)_RSI_GODREJCP",67
3192,"dfs_day_(30, 10)_BB_GODREJCP",13
3193,"dfs_day_(30, 10)_BBRSI_GODREJCP",10
3194,"dfs_day_(30, 10)_BBRSI-UC_GODREJCP",13
3195,"dfs_day_(30, 10)_MA_GODREJCP",8
3196,"dfs_day_(30, 10)_MARSI-C_GODREJCP",0
3197,"dfs_day_(30, 10)_MARSI-UC1_GODREJCP",1
3198,"dfs_day_(30, 10)_MARSI-UC2_GODREJCP",4
3199,"dfs_day_(30, 10)_RSI_GODREJCP",17
3200,"dfs_hour_(1, 0.33)_BB_GODREJCP",339
3201,"dfs_hour_(1, 0.33)_BBRSI_GODREJCP",253
3202,"dfs_hour_(1, 0.33)_BBRSI-UC_GODREJCP",332
3203,"dfs_hour_(1, 0.33)_MA_GODREJCP",169
3204,"dfs_hour_(1, 0.33)_MARSI-C_GODREJCP",19
3205,"dfs_hour_(1, 0.33)_MARSI-UC1_GODREJCP",23
3206,"dfs_hour_(1, 0.33)_MARSI-UC2_GODREJCP",52
3207,"dfs_hour_(1, 0.33)_RSI_GODREJCP",652
3208,"dfs_hour_(15, 5)_BB_GODREJCP",57
3209,"dfs_hour_(15, 5)_BBRSI_GODREJCP",54
3210,"dfs_hour_(15, 5)_BBRSI-UC_GODREJCP",56
3211,"dfs_hour_(15, 5)_MA_GODREJCP",48
3212,"dfs_hour_(15, 5)_MARSI-C_GODREJCP",14
3213,"dfs_hour_(15, 5)_MARSI-UC1_GODREJCP",17
3214,"dfs_hour_(15, 5)_MARSI-UC2_GODREJCP",27
3215,"dfs_hour_(15, 5)_RSI_GODREJCP",70
3216,"dfs_hour_(3, 1)_BB_GODREJCP",262
3217,"dfs_hour_(3, 1)_BBRSI_GODREJCP",207
3218,"dfs_hour_(3, 1)_BBRSI-UC_GODREJCP",260
3219,"dfs_hour_(3, 1)_MA_GODREJCP",149
3220,"dfs_hour_(3, 1)_MARSI-C_GODREJCP",18
3221,"dfs_hour_(3, 1)_MARSI-UC1_GODREJCP",20
3222,"dfs_hour_(3, 1)_MARSI-UC2_GODREJCP",45
3223,"dfs_hour_(3, 1)_RSI_GODREJCP",415
3224,"dfs_hour_(30, 10)_BB_GODREJCP",18
3225,"dfs_hour_(30, 10)_BBRSI_GODREJCP",18
3226,"dfs_hour_(30, 10)_BBRSI-UC_GODREJCP",18
3227,"dfs_hour_(30, 10)_MA_GODREJCP",17
3228,"dfs_hour_(30, 10)_MARSI-C_GODREJCP",9
3229,"dfs_hour_(30, 10)_MARSI-UC1_GODREJCP",11
3230,"dfs_hour_(30, 10)_MARSI-UC2_GODREJCP",12
3231,"dfs_hour_(30, 10)_RSI_GODREJCP",25
3232,"dfs_38minute_(1, 0.33)_BB_GODREJCP",514
3233,"dfs_38minute_(1, 0.33)_BBRSI_GODREJCP",356
3234,"dfs_38minute_(1, 0.33)_BBRSI-UC_GODREJCP",494
3235,"dfs_38minute_(1, 0.33)_MA_GODREJCP",225
3236,"dfs_38minute_(1, 0.33)_MARSI-C_GODREJCP",20
3237,"dfs_38minute_(1, 0.33)_MARSI-UC1_GODREJCP",17
3238,"dfs_38minute_(1, 0.33)_MARSI-UC2_GODREJCP",56
3239,"dfs_38minute_(1, 0.33)_RSI_GODREJCP",886
3240,"dfs_38minute_(15, 5)_BB_GODREJCP",68
3241,"dfs_38minute_(15, 5)_BBRSI_GODREJCP",65
3242,"dfs_38minute_(15, 5)_BBRSI-UC_GODREJCP",68
3243,"dfs_38minute_(15, 5)_MA_GODREJCP",59
3244,"dfs_38minute_(15, 5)_MARSI-C_GODREJCP",17
3245,"dfs_38minute_(15, 5)_MARSI-UC1_GODREJCP",14
3246,"dfs_38minute_(15, 5)_MARSI-UC2_GODREJCP",26
3247,"dfs_38minute_(15, 5)_RSI_GODREJCP",79
3248,"dfs_38minute_(3, 1)_BB_GODREJCP",368
3249,"dfs_38minute_(3, 1)_BBRSI_GODREJCP",282
3250,"dfs_38minute_(3, 1)_BBRSI-UC_GODREJCP",357
3251,"dfs_38minute_(3, 1)_MA_GODREJCP",200
3252,"dfs_38minute_(3, 1)_MARSI-C_GODREJCP",18
3253,"dfs_38minute_(3, 1)_MARSI-UC1_GODREJCP",16
3254,"dfs_38minute_(3, 1)_MARSI-UC2_GODREJCP",48
3255,"dfs_38minute_(3, 1)_RSI_GODREJCP",531
3256,"dfs_38minute_(30, 10)_BB_GODREJCP",22
3257,"dfs_38minute_(30, 10)_BBRSI_GODREJCP",24
3258,"dfs_38minute_(30, 10)_BBRSI-UC_GODREJCP",26
3259,"dfs_38minute_(30, 10)_MA_GODREJCP",22
3260,"dfs_38minute_(30, 10)_MARSI-C_GODREJCP",10
3261,"dfs_38minute_(30, 10)_MARSI-UC1_GODREJCP",9
3262,"dfs_38minute_(30, 10)_MARSI-UC2_GODREJCP",11
3263,"dfs_38minute_(30, 10)_RSI_GODREJCP",24
3264,"dfs_day_(1, 0.33)_BB_GRASIM",49
3265,"dfs_day_(1, 0.33)_BBRSI_GRASIM",35
3266,"dfs_day_(1, 0.33)_BBRSI-UC_GRASIM",47
3267,"dfs_day_(1, 0.33)_MA_GRASIM",22
3268,"dfs_day_(1, 0.33)_MARSI-C_GRASIM",0
3269,"dfs_day_(1, 0.33)_MARSI-UC1_GRASIM",0
3270,"dfs_day_(1, 0.33)_MARSI-UC2_GRASIM",2
3271,"dfs_day_(1, 0.33)_RSI_GRASIM",101
3272,"dfs_day_(15, 5)_BB_GRASIM",28
3273,"dfs_day_(15, 5)_BBRSI_GRASIM",21
3274,"dfs_day_(15, 5)_BBRSI-UC_GRASIM",27
3275,"dfs_day_(15, 5)_MA_GRASIM",19
3276,"dfs_day_(15, 5)_MARSI-C_GRASIM",0
3277,"dfs_day_(15, 5)_MARSI-UC1_GRASIM",0
3278,"dfs_day_(15, 5)_MARSI-UC2_GRASIM",2
3279,"dfs_day_(15, 5)_RSI_GRASIM",38
3280,"dfs_day_(3, 1)_BB_GRASIM",43
3281,"dfs_day_(3, 1)_BBRSI_GRASIM",32
3282,"dfs_day_(3, 1)_BBRSI-UC_GRASIM",41
3283,"dfs_day_(3, 1)_MA_GRASIM",22
3284,"dfs_day_(3, 1)_MARSI-C_GRASIM",0
3285,"dfs_day_(3, 1)_MARSI-UC1_GRASIM",0
3286,"dfs_day_(3, 1)_MARSI-UC2_GRASIM",2
3287,"dfs_day_(3, 1)_RSI_GRASIM",83
3288,"dfs_day_(30, 10)_BB_GRASIM",12
3289,"dfs_day_(30, 10)_BBRSI_GRASIM",12
3290,"dfs_day_(30, 10)_BBRSI-UC_GRASIM",11
3291,"dfs_day_(30, 10)_MA_GRASIM",15
3292,"dfs_day_(30, 10)_MARSI-C_GRASIM",0
3293,"dfs_day_(30, 10)_MARSI-UC1_GRASIM",0
3294,"dfs_day_(30, 10)_MARSI-UC2_GRASIM",2
3295,"dfs_day_(30, 10)_RSI_GRASIM",18
3296,"dfs_hour_(1, 0.33)_BB_GRASIM",350
3297,"dfs_hour_(1, 0.33)_BBRSI_GRASIM",227
3298,"dfs_hour_(1, 0.33)_BBRSI-UC_GRASIM",339
3299,"dfs_hour_(1, 0.33)_MA_GRASIM",142
3300,"dfs_hour_(1, 0.33)_MARSI-C_GRASIM",7
3301,"dfs_hour_(1, 0.33)_MARSI-UC1_GRASIM",12
3302,"dfs_hour_(1, 0.33)_MARSI-UC2_GRASIM",36
3303,"dfs_hour_(1, 0.33)_RSI_GRASIM",577
3304,"dfs_hour_(15, 5)_BB_GRASIM",64
3305,"dfs_hour_(15, 5)_BBRSI_GRASIM",59
3306,"dfs_hour_(15, 5)_BBRSI-UC_GRASIM",63
3307,"dfs_hour_(15, 5)_MA_GRASIM",47
3308,"dfs_hour_(15, 5)_MARSI-C_GRASIM",6
3309,"dfs_hour_(15, 5)_MARSI-UC1_GRASIM",9
3310,"dfs_hour_(15, 5)_MARSI-UC2_GRASIM",24
3311,"dfs_hour_(15, 5)_RSI_GRASIM",72
3312,"dfs_hour_(3, 1)_BB_GRASIM",267
3313,"dfs_hour_(3, 1)_BBRSI_GRASIM",191
3314,"dfs_hour_(3, 1)_BBRSI-UC_GRASIM",265
3315,"dfs_hour_(3, 1)_MA_GRASIM",133
3316,"dfs_hour_(3, 1)_MARSI-C_GRASIM",7
3317,"dfs_hour_(3, 1)_MARSI-UC1_GRASIM",9
3318,"dfs_hour_(3, 1)_MARSI-UC2_GRASIM",31
3319,"dfs_hour_(3, 1)_RSI_GRASIM",364
3320,"dfs_hour_(30, 10)_BB_GRASIM",20
3321,"dfs_hour_(30, 10)_BBRSI_GRASIM",18
3322,"dfs_hour_(30, 10)_BBRSI-UC_GRASIM",21
3323,"dfs_hour_(30, 10)_MA_GRASIM",21
3324,"dfs_hour_(30, 10)_MARSI-C_GRASIM",4
3325,"dfs_hour_(30, 10)_MARSI-UC1_GRASIM",6
3326,"dfs_hour_(30, 10)_MARSI-UC2_GRASIM",14
3327,"dfs_hour_(30, 10)_RSI_GRASIM",18
3328,"dfs_38minute_(1, 0.33)_BB_GRASIM",488
3329,"dfs_38minute_(1, 0.33)_BBRSI_GRASIM",341
3330,"dfs_38minute_(1, 0.33)_BBRSI-UC_GRASIM",474
3331,"dfs_38minute_(1, 0.33)_MA_GRASIM",192
3332,"dfs_38minute_(1, 0.33)_MARSI-C_GRASIM",14
3333,"dfs_38minute_(1, 0.33)_MARSI-UC1_GRASIM",11
3334,"dfs_38minute_(1, 0.33)_MARSI-UC2_GRASIM",46
3335,"dfs_38minute_(1, 0.33)_RSI_GRASIM",791
3336,"dfs_38minute_(15, 5)_BB_GRASIM",65
3337,"dfs_38minute_(15, 5)_BBRSI_GRASIM",69
3338,"dfs_38minute_(15, 5)_BBRSI-UC_GRASIM",64
3339,"dfs_38minute_(15, 5)_MA_GRASIM",56
3340,"dfs_38minute_(15, 5)_MARSI-C_GRASIM",14
3341,"dfs_38minute_(15, 5)_MARSI-UC1_GRASIM",9
3342,"dfs_38minute_(15, 5)_MARSI-UC2_GRASIM",25
3343,"dfs_38minute_(15, 5)_RSI_GRASIM",81
3344,"dfs_38minute_(3, 1)_BB_GRASIM",353
3345,"dfs_38minute_(3, 1)_BBRSI_GRASIM",275
3346,"dfs_38minute_(3, 1)_BBRSI-UC_GRASIM",345
3347,"dfs_38minute_(3, 1)_MA_GRASIM",175
3348,"dfs_38minute_(3, 1)_MARSI-C_GRASIM",14
3349,"dfs_38minute_(3, 1)_MARSI-UC1_GRASIM",10
3350,"dfs_38minute_(3, 1)_MARSI-UC2_GRASIM",43
3351,"dfs_38minute_(3, 1)_RSI_GRASIM",503
3352,"dfs_38minute_(30, 10)_BB_GRASIM",19
3353,"dfs_38minute_(30, 10)_BBRSI_GRASIM",18
3354,"dfs_38minute_(30, 10)_BBRSI-UC_GRASIM",19
3355,"dfs_38minute_(30, 10)_MA_GRASIM",22
3356,"dfs_38minute_(30, 10)_MARSI-C_GRASIM",9
3357,"dfs_38minute_(30, 10)_MARSI-UC1_GRASIM",8
3358,"dfs_38minute_(30, 10)_MARSI-UC2_GRASIM",17
3359,"dfs_38minute_(30, 10)_RSI_GRASIM",22
3360,"dfs_day_(1, 0.33)_BB_HAVELLS",47
3361,"dfs_day_(1, 0.33)_BBRSI_HAVELLS",21
3362,"dfs_day_(1, 0.33)_BBRSI-UC_HAVELLS",45
3363,"dfs_day_(1, 0.33)_MA_HAVELLS",23
3364,"dfs_day_(1, 0.33)_MARSI-C_HAVELLS",1
3365,"dfs_day_(1, 0.33)_MARSI-UC1_HAVELLS",2
3366,"dfs_day_(1, 0.33)_MARSI-UC2_HAVELLS",2
3367,"dfs_day_(1, 0.33)_RSI_HAVELLS",69
3368,"dfs_day_(15, 5)_BB_HAVELLS",23
3369,"dfs_day_(15, 5)_BBRSI_HAVELLS",15
3370,"dfs_day_(15, 5)_BBRSI-UC_HAVELLS",23
3371,"dfs_day_(15, 5)_MA_HAVELLS",17
3372,"dfs_day_(15, 5)_MARSI-C_HAVELLS",1
3373,"dfs_day_(15, 5)_MARSI-UC1_HAVELLS",2
3374,"dfs_day_(15, 5)_MARSI-UC2_HAVELLS",2
3375,"dfs_day_(15, 5)_RSI_HAVELLS",26
3376,"dfs_day_(3, 1)_BB_HAVELLS",46
3377,"dfs_day_(3, 1)_BBRSI_HAVELLS",20
3378,"dfs_day_(3, 1)_BBRSI-UC_HAVELLS",44
3379,"dfs_day_(3, 1)_MA_HAVELLS",23
3380,"dfs_day_(3, 1)_MARSI-C_HAVELLS",1
3381,"dfs_day_(3, 1)_MARSI-UC1_HAVELLS",2
3382,"dfs_day_(3, 1)_MARSI-UC2_HAVELLS",2
3383,"dfs_day_(3, 1)_RSI_HAVELLS",57
3384,"dfs_day_(30, 10)_BB_HAVELLS",13
3385,"dfs_day_(30, 10)_BBRSI_HAVELLS",12
3386,"dfs_day_(30, 10)_BBRSI-UC_HAVELLS",13
3387,"dfs_day_(30, 10)_MA_HAVELLS",8
3388,"dfs_day_(30, 10)_MARSI-C_HAVELLS",1
3389,"dfs_day_(30, 10)_MARSI-UC1_HAVELLS",2
3390,"dfs_day_(30, 10)_MARSI-UC2_HAVELLS",2
3391,"dfs_day_(30, 10)_RSI_HAVELLS",13
3392,"dfs_hour_(1, 0.33)_BB_HAVELLS",366
3393,"dfs_hour_(1, 0.33)_BBRSI_HAVELLS",246
3394,"dfs_hour_(1, 0.33)_BBRSI-UC_HAVELLS",354
3395,"dfs_hour_(1, 0.33)_MA_HAVELLS",157
3396,"dfs_hour_(1, 0.33)_MARSI-C_HAVELLS",10
3397,"dfs_hour_(1, 0.33)_MARSI-UC1_HAVELLS",13
3398,"dfs_hour_(1, 0.33)_MARSI-UC2_HAVELLS",42
3399,"dfs_hour_(1, 0.33)_RSI_HAVELLS",605
3400,"dfs_hour_(15, 5)_BB_HAVELLS",57
3401,"dfs_hour_(15, 5)_BBRSI_HAVELLS",54
3402,"dfs_hour_(15, 5)_BBRSI-UC_HAVELLS",56
3403,"dfs_hour_(15, 5)_MA_HAVELLS",50
3404,"dfs_hour_(15, 5)_MARSI-C_HAVELLS",8
3405,"dfs_hour_(15, 5)_MARSI-UC1_HAVELLS",9
3406,"dfs_hour_(15, 5)_MARSI-UC2_HAVELLS",20
3407,"dfs_hour_(15, 5)_RSI_HAVELLS",69
3408,"dfs_hour_(3, 1)_BB_HAVELLS",273
3409,"dfs_hour_(3, 1)_BBRSI_HAVELLS",196
3410,"dfs_hour_(3, 1)_BBRSI-UC_HAVELLS",265
3411,"dfs_hour_(3, 1)_MA_HAVELLS",145
3412,"dfs_hour_(3, 1)_MARSI-C_HAVELLS",9
3413,"dfs_hour_(3, 1)_MARSI-UC1_HAVELLS",9
3414,"dfs_hour_(3, 1)_MARSI-UC2_HAVELLS",29
3415,"dfs_hour_(3, 1)_RSI_HAVELLS",385
3416,"dfs_hour_(30, 10)_BB_HAVELLS",25
3417,"dfs_hour_(30, 10)_BBRSI_HAVELLS",22
3418,"dfs_hour_(30, 10)_BBRSI-UC_HAVELLS",25
3419,"dfs_hour_(30, 10)_MA_HAVELLS",21
3420,"dfs_hour_(30, 10)_MARSI-C_HAVELLS",3
3421,"dfs_hour_(30, 10)_MARSI-UC1_HAVELLS",6
3422,"dfs_hour_(30, 10)_MARSI-UC2_HAVELLS",13
3423,"dfs_hour_(30, 10)_RSI_HAVELLS",23
3424,"dfs_38minute_(1, 0.33)_BB_HAVELLS",522
3425,"dfs_38minute_(1, 0.33)_BBRSI_HAVELLS",343
3426,"dfs_38minute_(1, 0.33)_BBRSI-UC_HAVELLS",493
3427,"dfs_38minute_(1, 0.33)_MA_HAVELLS",217
3428,"dfs_38minute_(1, 0.33)_MARSI-C_HAVELLS",15
3429,"dfs_38minute_(1, 0.33)_MARSI-UC1_HAVELLS",13
3430,"dfs_38minute_(1, 0.33)_MARSI-UC2_HAVELLS",61
3431,"dfs_38minute_(1, 0.33)_RSI_HAVELLS",779
3432,"dfs_38minute_(15, 5)_BB_HAVELLS",69
3433,"dfs_38minute_(15, 5)_BBRSI_HAVELLS",65
3434,"dfs_38minute_(15, 5)_BBRSI-UC_HAVELLS",69
3435,"dfs_38minute_(15, 5)_MA_HAVELLS",55
3436,"dfs_38minute_(15, 5)_MARSI-C_HAVELLS",15
3437,"dfs_38minute_(15, 5)_MARSI-UC1_HAVELLS",12
3438,"dfs_38minute_(15, 5)_MARSI-UC2_HAVELLS",34
3439,"dfs_38minute_(15, 5)_RSI_HAVELLS",71
3440,"dfs_38minute_(3, 1)_BB_HAVELLS",367
3441,"dfs_38minute_(3, 1)_BBRSI_HAVELLS",264
3442,"dfs_38minute_(3, 1)_BBRSI-UC_HAVELLS",349
3443,"dfs_38minute_(3, 1)_MA_HAVELLS",193
3444,"dfs_38minute_(3, 1)_MARSI-C_HAVELLS",15
3445,"dfs_38minute_(3, 1)_MARSI-UC1_HAVELLS",12
3446,"dfs_38minute_(3, 1)_MARSI-UC2_HAVELLS",55
3447,"dfs_38minute_(3, 1)_RSI_HAVELLS",486
3448,"dfs_38minute_(30, 10)_BB_HAVELLS",23
3449,"dfs_38minute_(30, 10)_BBRSI_HAVELLS",25
3450,"dfs_38minute_(30, 10)_BBRSI-UC_HAVELLS",22
3451,"dfs_38minute_(30, 10)_MA_HAVELLS",23
3452,"dfs_38minute_(30, 10)_MARSI-C_HAVELLS",12
3453,"dfs_38minute_(30, 10)_MARSI-UC1_HAVELLS",10
